frequency,amplitude,label
4872.566256541411,872.5846570612403,0
4968.4546986991545,651.5428061597329,0
4954.452040306778,759.3676297607445,0
5009.023627188572,723.9434064325194,0
5020.505358546629,804.1393031519038,0
5112.570250352953,824.9208957381483,0
5057.025430291163,702.5603319252614,0
4965.3857806602555,639.7265703723053,0
4946.095119719099,736.7977714351293,0
5029.51515029039,645.7827704198315,0
4920.786007578761,861.0709798021298,0
5109.8875259512615,710.922826486619,0
5070.766407243277,670.7742758950313,0
4971.849460873717,714.7744244691927,0
4897.211928254547,592.2298968376243,0
5081.2323424499245,622.2708769191479,0
4993.127609284843,796.0331126355541,0
5074.268978718408,647.4484576822883,0
4904.334340472338,616.2471213854449,0
4964.0374986227735,742.9322202021829,0
5000.314621983091,794.8563323730398,0
5002.818835625884,757.5162648532054,0
4972.996071711245,779.6838148644653,0
5037.37099594085,639.4563929144431,0
4935.942774237044,586.2551466606525,0
4991.457230898723,820.106692156439,0
5007.217737902714,674.1856128926291,0
5030.866330043525,679.9333586835962,0
5042.696892685333,806.2555313479246,0
4932.521474489728,744.4984007520528,0
4907.953149755863,736.4710217665286,0
5076.660609313911,873.2001875920866,0
5019.938840718775,648.5185415695886,0
4955.090807806607,774.227210246499,0
5093.069118531352,704.5610499917667,0
5006.940478057571,721.4873823090605,0
5070.757831043829,822.2774741130025,0
5004.051108884607,740.62686050317,0
5123.644875492919,743.0636863239706,0
5105.320450546592,785.8005869847842,0
4985.062151091255,670.8037816365692,0
5058.294257057261,632.8632266128795,0
5038.722556975109,616.4152644783173,0
5082.117893451941,542.6914728499198,0
4942.104592365194,864.4965703952257,0
5041.163087599906,611.7433307422654,0
5063.505469210975,682.2997101131382,0
4894.475630814613,677.8549360088864,0
4929.004489240054,724.5925358247281,0
4877.646069334394,765.2589770031437,0
4983.835589933326,768.8378790687797,0
5043.052535347758,653.353804914485,0
5090.141423125761,686.630262897087,0
5004.445686825186,722.606396039064,0
5097.716932734277,680.1047099053162,0
4917.193912507107,828.5876460815994,0
4897.797053638691,739.2779961310601,0
4996.667138066203,758.7902228839854,0
5023.043926936359,753.030501493393,0
4998.038315114354,793.877908598826,0
4875.953473997607,714.4817246962965,0
4994.652797629233,596.2534441635323,0
4921.731829969709,731.9750361402114,0
5040.180352929802,647.8914484966537,0
5021.995894765811,657.7106654600194,0
4943.607212820359,746.9091215004074,0
4969.167984959799,799.0626457146909,0
4936.447188686663,701.701726138885,0
4996.23925416361,724.7066410079171,0
5057.3085392300745,836.1771955708191,0
4940.856437219867,719.2602543590855,0
5030.242790931071,908.1346491344316,0
4968.184542897654,745.2407716505236,0
4952.42763006426,559.1389792675345,0
4993.578178402727,760.2673296883626,0
4937.8854606548375,730.4926707906222,0
4966.781041679169,803.1802203266196,0
4928.127326444669,753.8545081015967,0
5117.883507974983,688.9235212812981,0
5002.115813118304,602.0561410968508,0
4958.016469520445,683.2781394171179,0
5012.838794644053,631.958363663256,0
4993.26031701855,653.5581240156222,0
4986.741824028007,747.0862723536487,0
5036.850002002606,833.5923603481125,0
5045.450462602838,731.5737223858384,0
4968.169931143369,604.3293550371852,0
4965.450905561319,735.5682134576113,0
4983.496898170902,795.7305189316521,0
4861.884730115865,651.2173676544494,0
4909.0885362680865,689.2786266661666,0
5082.012456046671,701.1750555783358,0
5098.698062810077,637.2081349534208,0
4985.057837626618,751.8624347075088,0
5034.593417783346,690.3241481113774,0
5018.675009272612,733.5625955125622,0
5184.732848507314,629.000625775832,0
5067.1744946860745,665.0033359741271,0
4992.324944511154,757.7905086262217,0
4942.667573563975,670.1733478326587,0
4903.613220784546,838.1571080986724,0
5012.207818152034,668.0291051508318,0
4954.618955282942,717.9747780601509,0
4914.664777424139,774.6072665498472,0
4961.205626945449,586.5307413653575,0
4935.107119783136,559.1352950415379,0
5101.228498104354,577.9474948343924,0
5052.898385416967,801.0067282741745,0
4999.521641521003,655.8513483286042,0
5088.796648333401,904.6559428534601,0
5004.642098458857,654.8601921074089,0
4948.322947920305,714.764104255763,0
5091.38744463618,823.36879620543,0
5032.334602621079,860.4874310527298,0
4937.765230740412,864.9202861309118,0
4988.579679314984,796.6692984474514,0
4947.462904796915,781.925002064917,0
4917.03201614214,747.4021559360947,0
5055.570652851899,762.268886093331,0
5114.564998428208,655.9051426937174,0
4916.085945570851,634.5440893262154,0
5033.7781542014345,699.7300434071238,0
4960.96144585269,686.3852301980057,0
4970.772476974118,663.741756053818,0
4964.456364545668,755.7109957965372,0
4948.160553819211,776.4244166856408,0
5002.911297676689,707.0725509033477,0
4950.142993015338,818.202406484421,0
5016.22740954679,608.6648708693197,0
4996.985713433051,684.5072432576226,0
4985.663117188015,642.6542143517756,0
4945.546180277504,550.6770706341551,0
4965.3937201659,693.3855451325841,0
5045.323473549545,690.2601993293373,0
5030.055031257463,821.0759794593705,0
4941.346685312087,750.4649347643822,0
5005.959938325754,618.0650540536636,0
5045.083227402308,848.327405306735,0
4899.835683132717,797.6826956420282,0
5032.6016115427965,746.5678162774892,0
4960.242574463249,681.8812720920134,0
5034.23592011559,623.2448610621216,0
4954.204450607449,670.2234579143158,0
4891.707073960129,787.0998895763348,0
4902.34745372701,850.7669044747687,0
5002.885096799683,823.4594822617751,0
5015.5833501032885,660.8920462570981,0
4945.741002493735,610.4306053368791,0
5038.315547526642,711.2708997528963,0
4900.308796263862,558.5248507549719,0
4996.035212081161,725.8534171347825,0
4927.339028014253,688.1917930961065,0
4960.889833531871,662.7170798505406,0
5002.843920278985,572.4237546186564,0
4948.375198082963,741.0880085255774,0
4976.926667346211,657.3839328270471,0
5060.377568552866,606.406653143177,0
4965.386487828611,470.219022937468,0
5050.141526723908,697.7988075959491,0
4932.217588720543,841.7801277335795,0
5031.7882506749165,832.9007371638296,0
5086.494117239474,663.4322994730983,0
4851.701329992363,651.8230351710575,0
4952.186284671771,737.5019404860019,0
5034.624327630832,620.1291648649367,0
4987.817276837421,724.1433519855573,0
5022.268752402279,761.2864222707752,0
4963.760888797051,798.1546579107446,0
5005.195387248374,691.9876738816038,0
4990.659365876475,683.7060999858427,0
5070.066923699588,629.7613930594752,0
5015.265250598073,633.8495716768111,0
5020.256159724512,681.8816886478778,0
4975.287382032652,729.3892405452942,0
4970.743626555651,773.0867700986599,0
4974.046508730823,635.7456839455724,0
5023.667128542698,819.4150855167618,0
4974.7409311507845,678.3101119165945,0
5017.386491413785,698.2906164521252,0
5124.524047918726,640.2230656681742,0
5052.267482205902,506.0607791781647,0
4980.438588069929,770.723631708884,0
5072.072835329836,758.9475117673946,0
4975.515477618707,677.493795430543,0
4877.712527889329,705.3592573779897,0
4939.514821344956,741.275137416328,0
4887.752484738448,574.9963314490766,0
4978.909190957522,657.6757858122965,0
5001.105102751373,763.5411743697462,0
5100.586238736517,599.6568461464601,0
5019.61564242585,723.4846345733304,0
4986.853968271468,591.4734556301275,0
5049.764334871009,737.3143985946821,0
4867.331881459527,697.1486814162013,0
5014.136873486514,570.7894547275592,0
5046.251911633218,793.1791483565737,0
4911.284825253209,641.2326738561561,0
5068.625242592416,635.1798050388495,0
5020.309784449665,716.0455357784755,0
4975.082725165952,791.8909879542972,0
5037.966911966377,618.7342544817283,0
5136.241571468264,704.9343879878377,0
5010.911975303509,734.3053200264459,0
5014.89323517802,755.4484485810515,0
4972.438346027586,714.115324422178,0
4949.009337832113,670.6377728733343,0
5049.820148992655,633.7927823481024,0
4948.634970445468,706.89151064371,0
5004.293974233164,614.2288790411515,0
4971.340553194093,466.2919613204314,0
5028.738789544784,734.9247843326134,0
5020.019726317217,772.3147872868956,0
5062.252396655474,510.96540515665293,0
4969.399016068715,619.221543623205,0
4983.807503882398,749.5323408804159,0
4941.274177053062,864.599637576936,0
4973.342404395434,701.6634966140326,0
5022.638029582691,641.7597647016693,0
5045.419316998721,685.3682847116128,0
4944.670080549343,809.9901135318548,0
5052.176355206339,648.3228656700371,0
5081.338271528297,636.0646394679798,0
5024.806094193422,661.3805182254374,0
5112.607748753484,623.733711339303,0
4953.572648053786,709.8136252795837,0
4925.320717801315,829.9742766775648,0
4893.276785065743,725.8463418492823,0
5089.762658689351,679.811719829897,0
5039.261939381244,676.6550984867565,0
4996.664919745373,574.9447353042674,0
5016.798117579189,770.6487821717727,0
4932.470657162097,693.7730242389758,0
5146.745118777009,685.56160691275,0
5007.753270918513,955.4486054275889,0
5006.563687676294,723.9002326692549,0
5043.545997433922,639.8567159923853,0
5028.860553904203,665.8913923035566,0
5013.433041456748,791.8756567357404,0
4952.571532673282,709.0616328430211,0
5028.28810142816,584.9377617346106,0
5112.921469788502,773.5383147660162,0
5080.725202769298,646.5484731568805,0
5095.591197598364,849.8638220974036,0
4969.327059414129,786.4038452571718,0
4940.623710784485,664.2142483472999,0
4992.452784794021,802.481308938809,0
5003.343494737322,705.4284408421922,0
5065.651491108257,768.2218940097775,0
4898.452122217111,738.7786253835579,0
5091.773019167636,632.2914676007301,0
4990.519526085261,648.5160134146031,0
4974.387135803155,782.3968654064929,0
4939.27373748439,673.2179734314767,0
4900.708599688054,667.7081229406402,0
5049.390235037715,623.5901936520518,0
5004.399078031304,733.8879252474769,0
4922.602346015537,865.0019935394516,0
4922.295273676183,614.5973668596582,0
4979.852918042592,701.9375565338206,0
5100.141291517363,812.9776444332343,0
4984.424518918184,693.6286887003428,0
4909.811422812913,736.1897436999787,0
4985.255416154843,615.0085177482497,0
4983.636585815139,734.2645677766119,0
4838.186801423506,685.0284587996362,0
4996.742308008931,778.858399654389,0
4986.143928187479,794.9908841251801,0
5041.772381888805,907.1650913614891,0
5110.937365696721,746.370653857086,0
5067.593901772865,726.0637053265733,0
4983.86667856671,715.5507441261868,0
4933.6084454755,671.7466965751449,0
5154.401588194992,727.0787074769353,0
5003.553106040869,676.3678871888776,0
5000.835757514777,713.4768781015691,0
4998.5524947734,805.4078028486367,0
5011.885085646071,619.4765947776287,0
4991.338375284564,791.1902848903236,0
4965.580279587186,805.3692053871893,0
4967.1884635255765,690.5545178407137,0
4998.03480378704,530.2516080793124,0
4967.394513731974,651.3742410324454,0
4957.22925303937,803.7595637248887,0
5006.385813661514,698.1705550160895,0
4984.701366954749,620.0558214164072,0
5090.239579314962,659.6180063017426,0
4840.941811496419,767.2496021203642,0
5065.490411115347,743.7386854561104,0
5074.7651115498575,680.8854320664244,0
4875.596586055511,670.654047054825,0
4979.438744355179,668.6593480764942,0
4977.713548040252,626.2071852401198,0
4915.549298316931,829.2300551575554,0
4953.330998744547,674.2143624630928,0
4933.365449272051,797.3726816660397,0
5105.1362266054175,821.7052841537961,0
5056.140703588848,779.8648718518368,0
5076.29330569965,665.4703749825561,0
5043.3003238425945,732.2984072269287,0
4932.256893726966,698.0643514887267,0
4968.528784023214,627.7038511415898,0
5029.362473673675,725.9487425377282,0
4926.672331466483,605.6768167072158,0
5042.779905810344,795.0143510769251,0
4985.580476110512,662.8306162161285,0
4977.5107515470245,716.0927724698272,0
5042.65759809221,722.6630297236914,0
5026.655798689162,679.2876021036739,0
4978.342030050855,746.935504118022,0
5069.559788201855,662.007707470198,0
4935.136200344006,769.7037837965795,0
5036.956136416656,592.3216255802602,0
5035.586075478103,710.110366363713,0
4981.427213641161,855.1143199246628,0
5019.567981334527,619.9734940315541,0
4924.933185416882,645.7804023580119,0
5055.441621152414,741.1126279727132,0
4988.905871813421,714.3665425551678,0
4968.636618768857,728.0504079418847,0
5062.940553550214,739.1349704118131,0
4957.739378567435,750.7777174849416,0
4915.492322218186,788.7759873564978,0
4906.602249588565,732.7854925542811,0
5036.360597080738,680.6993876305166,0
4923.174238850223,753.8058960962185,0
5105.287650919062,851.9905547916172,0
4875.084235526977,689.3893002893941,0
5101.787382097402,622.0376556263486,0
5012.661048032157,788.5664535429578,0
4994.197213287776,690.3695068837121,0
4967.304854791463,526.1864363188771,0
5023.948166861124,767.7937341720337,0
4997.741917854509,657.1737451236862,0
5066.198112920992,692.7573374156672,0
5006.853658919722,726.5584264455211,0
5009.018105687713,715.2399743823253,0
4978.183267267169,756.7561453711231,0
4996.583262576736,665.1610903544125,0
5018.468106133523,741.0484638540867,0
4897.389896440603,679.2362657932866,0
4919.108874673657,759.1048384710002,0
5044.595845641363,749.2293987210443,0
5010.251926287677,625.1649038364324,0
4988.960999818839,786.8785692940025,0
5001.106035983924,657.1229243908762,0
5020.8549023217,764.6446238624916,0
4967.614419181438,729.3829850721072,0
4953.301716475861,847.0546941436098,0
5011.7507153058605,682.1227214102519,0
4941.297633343098,672.0546563105441,0
5024.495165342868,698.4464315289814,0
4897.844983745729,675.7456173732579,0
5061.749338239539,763.995352155364,0
5028.355848944782,570.695151325073,0
5015.361784058832,615.7054064682917,0
5058.961459036731,614.5757662736646,0
5099.928466667755,776.024607357886,0
5060.862203901088,836.849069806554,0
4889.547546120101,691.6440625170022,0
4923.225381995858,686.4942621447991,0
4962.510885338259,705.6041730490546,0
5001.56546301265,792.9502642086552,0
5031.059541228147,625.8117492647541,0
4956.455371210792,719.0695186187828,0
5011.206005868625,778.0158103825944,0
4954.6770240588,740.0875335951877,0
4963.308931820483,715.1665293278995,0
4915.600334189106,780.0836874053713,0
4944.606005233346,483.741416560061,0
4918.89892366302,754.2300255624726,0
4941.44760482136,647.6739453498061,0
5063.2185077964705,553.5493682514834,0
4943.0360666700835,740.8962079619985,0
5157.942923890243,809.8926836130366,0
5029.599074052853,689.0041188297846,0
5011.090167421692,776.2299637762351,0
4948.498533189128,828.9822606390917,0
5042.01859276454,805.1931562867238,0
4965.461730425734,831.1971623497114,0
5007.3205888787215,759.3701992857514,0
5153.605072296128,706.0346911121275,0
4994.236406016521,571.8427350482266,0
5068.9563995771405,680.3150009496042,0
4957.809414492447,632.5402723747046,0
4997.900690570183,873.6754173998252,0
5106.24803813813,685.9291350054131,0
4962.381976532734,709.8563845427589,0
5108.746913479816,744.1188300832374,0
5042.465116127329,703.4881957097963,0
4966.251993446344,835.6040832344602,0
5037.944464343332,650.1880510612439,0
5058.353266977604,715.5685964189794,0
5037.308597733032,640.6023531441562,0
4905.786516806573,594.3981991023436,0
4956.371769450508,651.0584727275772,0
